Order_ID,Order_Date,Region,Product_Category,Ship_Mode,Unit_Price,Quantity,Shipping_Cost,Delivery_Status,Total_Sales,Profit_Margin,Total_Profit,Estimated_Lead_Time,Actual_Delay_Days
ORD-140460,2025-05-20,North America,Home Decor,Air Priority,1174.35,6,58.94,Delivered,7046.1,0.2212,1558.6,6,0
ORD-140461,2025-10-31,Europe,Electronics,Land Transport,892.04,6,393.76,Delivered,5352.24,0.2317,1240.11,7,0
ORD-140462,2025-11-05,Middle East,Home Decor,Ocean Freight,1809.55,9,318.75,Delivered,16285.95,0.0589,959.24,8,0
ORD-140463,2025-07-21,Asia-Pacific,Home Decor,Land Transport,660.01,14,193.64,Delivered,9240.14,0.219,2023.59,12,0
ORD-140464,2025-05-05,Latin America,Home Decor,Land Transport,124.32,9,285.06,Delivered,1118.88,0.1567,175.33,9,0
ORD-140465,2025-12-13,Europe,Healthcare,Ocean Freight,508.16,3,49.26,In Transit,1524.48,0.2026,308.86,10,0
ORD-140466,2025-03-23,North America,Home Decor,Land Transport,430.15,14,456.27,Delivered,6022.1,0.0737,443.83,14,0
ORD-140467,2025-11-20,Middle East,Home Decor,Ocean Freight,189.56,14,252.1,Delivered,2653.84,0.117,310.5,6,0
ORD-140468,2025-06-13,Latin America,Automotive,Land Transport,643.68,6,180.52,Delivered,3862.08,0.0835,322.48,14,0
ORD-140469,2025-12-16,Latin America,Automotive,Air Priority,1770.78,1,152.74,Delayed,1770.78,0.212,375.41,13,5
ORD-140470,2025-08-28,Asia-Pacific,Electronics,Ocean Freight,1820.73,6,398.67,Delivered,10924.38,0.054,589.92,5,0
ORD-140471,2025-08-01,Latin America,Home Decor,Land Transport,1877.02,9,118.31,Delivered,16893.18,0.0567,957.84,6,0
ORD-140472,2025-05-29,Asia-Pacific,Home Decor,Air Priority,1783.61,11,38.38,Delivered,19619.71,0.1976,3876.85,7,0
ORD-140473,2025-03-13,North America,Home Decor,Ocean Freight,1544.57,3,222.52,Delivered,4633.71,0.0538,249.29,4,0
ORD-140474,2025-04-13,Middle East,Home Decor,Ocean Freight,1100.68,1,31.91,Delivered,1100.68,0.0831,91.47,11,0
ORD-140475,2025-07-02,North America,Home Decor,Land Transport,1134.01,7,268.1,In Transit,7938.07,0.2302,1827.34,5,0
ORD-140476,2025-07-03,Asia-Pacific,Automotive,Air Priority,889.97,4,486.53,Delivered,3559.88,0.0862,306.86,9,0
ORD-140477,2025-01-13,North America,Electronics,Air Priority,1694.05,4,447.03,Delivered,6776.2,0.093,630.19,7,0
ORD-140478,2025-08-20,Middle East,Electronics,Air Priority,1526.15,14,150.62,Delivered,21366.1,0.1642,3508.31,9,0
ORD-140479,2025-05-30,Middle East,Automotive,Air Priority,623.73,13,104.59,Delivered,8108.49,0.2025,1641.97,10,0
ORD-140480,2025-09-20,Latin America,Automotive,Air Priority,1806.24,9,17.9,Delivered,16256.16,0.0906,1472.81,11,0
ORD-140481,2025-01-24,Asia-Pacific,Automotive,Air Priority,1158.95,3,400.1,Delivered,3476.85,0.0978,340.04,10,0
ORD-140482,2025-07-08,North America,Home Decor,Air Priority,875.33,5,167.4,Delivered,4376.65,0.2496,1092.41,6,0
ORD-140483,2025-05-13,Latin America,Home Decor,Land Transport,1281.81,13,155.38,Delayed,16663.53,0.1153,1921.31,6,7
ORD-140484,2025-02-19,Latin America,Fashion,Ocean Freight,1039.31,2,456.94,Delayed,2078.62,0.0688,143.01,9,1
ORD-140485,2025-07-02,North America,Automotive,Ocean Freight,1874.74,10,70.18,Delivered,18747.4,0.0686,1286.07,6,0
ORD-140486,2025-01-26,Asia-Pacific,Healthcare,Ocean Freight,424.59,8,344.73,Cancelled,3396.72,0.1614,548.23,13,0
ORD-140487,2025-05-18,Asia-Pacific,Healthcare,Land Transport,200.64,13,333.38,Delivered,2608.32,0.0714,186.23,4,0
ORD-140488,2025-01-11,Middle East,Home Decor,Air Priority,173.28,11,218.21,Delivered,1906.08,0.0744,141.81,13,0
ORD-140489,2025-10-23,Asia-Pacific,Electronics,Air Priority,552.82,4,280.36,Delayed,2211.28,0.0644,142.41,4,8
ORD-140490,2025-04-12,Latin America,Healthcare,Air Priority,1999.26,4,313.26,Delivered,7997.04,0.2025,1619.4,9,0
ORD-140491,2025-01-11,Middle East,Fashion,Ocean Freight,1526.62,9,200.07,Delivered,13739.58,0.1851,2543.2,11,0
ORD-140492,2025-04-22,Europe,Fashion,Ocean Freight,1085.1,4,315.34,Delivered,4340.4,0.2277,988.31,5,0
ORD-140493,2025-04-04,Middle East,Electronics,Land Transport,355.62,14,305.11,Delivered,4978.68,0.2217,1103.77,11,0
ORD-140494,2025-09-17,Latin America,Home Decor,Air Priority,340.03,9,117.71,Cancelled,3060.27,0.1717,525.45,11,0
ORD-140495,2025-09-15,North America,Electronics,Air Priority,870.24,7,475.0,Delivered,6091.68,0.1027,625.62,14,0
ORD-140496,2025-06-16,North America,Healthcare,Air Priority,615.96,1,335.12,Delivered,615.96,0.21,129.35,7,0
ORD-140497,2025-07-28,North America,Fashion,Ocean Freight,1201.97,14,55.1,In Transit,16827.58,0.2344,3944.38,11,0
ORD-140498,2025-02-14,Latin America,Home Decor,Ocean Freight,820.88,10,407.27,Delivered,8208.8,0.0678,556.56,6,0
ORD-140499,2025-11-26,Middle East,Fashion,Air Priority,1482.71,8,142.36,Delivered,11861.68,0.1654,1961.92,4,0
ORD-140500,2025-07-24,North America,Electronics,Ocean Freight,1277.43,12,17.39,In Transit,15329.16,0.1691,2592.16,14,0
ORD-140501,2025-12-25,Asia-Pacific,Automotive,Air Priority,1021.4,4,406.83,Delivered,4085.6,0.1642,670.86,9,0
ORD-140502,2025-02-11,Europe,Fashion,Land Transport,1340.45,8,394.37,Delivered,10723.6,0.2163,2319.51,13,0
ORD-140503,2025-10-12,North America,Healthcare,Ocean Freight,538.2,4,357.05,Delivered,2152.8,0.1659,357.15,10,0
ORD-140504,2025-04-10,North America,Home Decor,Air Priority,1937.82,10,228.18,In Transit,19378.2,0.092,1782.79,9,0
ORD-140505,2025-12-22,Europe,Electronics,Ocean Freight,1498.29,3,26.68,Delivered,4494.87,0.1453,653.1,9,0
ORD-140506,2025-09-29,Asia-Pacific,Fashion,Air Priority,1018.28,14,85.22,Delayed,14255.92,0.1527,2176.88,14,9
ORD-140507,2025-01-06,Europe,Fashion,Land Transport,432.35,6,200.82,Delivered,2594.1,0.1362,353.32,3,0
ORD-140508,2025-02-11,North America,Fashion,Land Transport,62.79,4,189.96,Delivered,251.16,0.0789,19.82,6,0
ORD-140509,2025-12-22,North America,Automotive,Air Priority,88.56,8,433.83,In Transit,708.48,0.2349,166.42,5,0
ORD-140510,2025-09-10,Middle East,Healthcare,Air Priority,544.67,7,459.22,In Transit,3812.69,0.199,758.73,8,0
ORD-140511,2025-03-17,Latin America,Fashion,Land Transport,1101.98,10,140.3,Delivered,11019.8,0.2172,2393.5,8,0
ORD-140512,2025-02-11,Middle East,Electronics,Air Priority,500.99,11,195.62,Delivered,5510.89,0.2167,1194.21,7,0
ORD-140513,2025-12-17,Middle East,Home Decor,Ocean Freight,1034.66,6,13.34,In Transit,6207.96,0.1878,1165.85,11,0
ORD-140514,2025-09-25,Middle East,Healthcare,Land Transport,666.47,7,149.0,Delivered,4665.29,0.1403,654.54,5,0
ORD-140515,2025-08-05,Middle East,Automotive,Air Priority,750.83,8,400.27,Delivered,6006.64,0.0912,547.81,8,0
ORD-140516,2025-03-05,Middle East,Home Decor,Land Transport,1688.86,7,238.06,Delivered,11822.02,0.1762,2083.04,10,0
ORD-140517,2025-06-28,Asia-Pacific,Automotive,Ocean Freight,394.32,12,115.83,In Transit,4731.84,0.2293,1085.01,7,0
ORD-140518,2025-01-29,Latin America,Healthcare,Ocean Freight,1850.14,7,240.33,Delivered,12950.98,0.162,2098.06,9,0
ORD-140519,2025-10-02,Latin America,Fashion,Land Transport,1541.62,7,172.63,Cancelled,10791.34,0.2189,2362.22,5,0
ORD-140520,2025-08-04,Latin America,Healthcare,Land Transport,1538.03,3,214.76,Delivered,4614.09,0.1186,547.23,4,0
ORD-140521,2025-12-19,Asia-Pacific,Home Decor,Land Transport,1813.63,7,477.34,Delayed,12695.41,0.1297,1646.59,5,3
ORD-140522,2025-10-28,Asia-Pacific,Electronics,Land Transport,1697.11,7,142.62,Delivered,11879.77,0.1702,2021.94,4,0
ORD-140523,2025-02-23,Asia-Pacific,Fashion,Land Transport,171.97,7,340.76,Delivered,1203.79,0.1308,157.46,6,0
ORD-140524,2025-03-21,North America,Fashion,Land Transport,1825.87,9,414.59,Delivered,16432.83,0.2234,3671.09,11,0
ORD-140525,2025-07-13,Latin America,Healthcare,Land Transport,1269.98,1,261.18,Cancelled,1269.98,0.1789,227.2,12,0
ORD-140526,2025-07-19,Europe,Home Decor,Ocean Freight,916.77,4,473.96,Delivered,3667.08,0.056,205.36,4,0
ORD-140527,2025-01-13,Middle East,Healthcare,Air Priority,85.94,5,261.36,In Transit,429.7,0.1513,65.01,11,0
ORD-140528,2025-08-10,North America,Electronics,Land Transport,1761.3,2,383.63,Delivered,3522.6,0.1067,375.86,3,0
ORD-140529,2025-07-12,North America,Home Decor,Ocean Freight,1652.02,7,184.71,Delivered,11564.14,0.1987,2297.79,8,0
ORD-140530,2025-11-23,Middle East,Healthcare,Ocean Freight,1157.28,12,497.04,Delivered,13887.36,0.1155,1603.99,3,0
ORD-140531,2025-08-28,North America,Electronics,Land Transport,303.04,7,100.19,Delivered,2121.28,0.1788,379.28,13,0
ORD-140532,2025-09-27,Asia-Pacific,Electronics,Ocean Freight,1065.11,11,63.36,Delivered,11716.21,0.0544,637.36,3,0
ORD-140533,2025-10-25,North America,Healthcare,Ocean Freight,819.38,3,257.9,Delivered,2458.14,0.0569,139.87,3,0
ORD-140534,2025-04-09,Latin America,Automotive,Air Priority,1150.08,14,84.01,Delivered,16101.12,0.1968,3168.7,12,0
ORD-140535,2025-08-08,Latin America,Home Decor,Air Priority,344.69,3,269.1,Delayed,1034.07,0.1855,191.82,4,6
ORD-140536,2025-11-28,Europe,Electronics,Land Transport,1005.73,3,357.65,In Transit,3017.19,0.1221,368.4,14,0
ORD-140537,2025-04-14,Latin America,Fashion,Air Priority,1467.6,8,383.19,Delivered,11740.8,0.2221,2607.63,8,0
ORD-140538,2025-03-06,Middle East,Electronics,Air Priority,950.08,3,473.64,Delayed,2850.24,0.199,567.2,10,7
ORD-140539,2025-05-25,Middle East,Healthcare,Air Priority,1593.0,6,358.85,Delivered,9558.0,0.1742,1665.0,5,0
ORD-140540,2025-02-07,Latin America,Healthcare,Ocean Freight,668.83,3,420.1,In Transit,2006.49,0.057,114.37,7,0
ORD-140541,2025-01-28,Asia-Pacific,Automotive,Land Transport,209.5,1,277.07,Delivered,209.5,0.2193,45.94,6,0
ORD-140542,2025-10-16,Latin America,Fashion,Ocean Freight,1106.24,10,470.43,Delivered,11062.4,0.0805,890.52,13,0
ORD-140543,2025-08-25,Asia-Pacific,Home Decor,Ocean Freight,1875.2,13,307.29,Cancelled,24377.6,0.0999,2435.32,11,0
ORD-140544,2025-05-06,Middle East,Automotive,Land Transport,1229.03,12,42.92,Delivered,14748.36,0.1891,2788.91,7,0
ORD-140545,2025-11-22,Latin America,Electronics,Land Transport,930.45,9,313.61,Delivered,8374.05,0.2125,1779.49,4,0
ORD-140546,2025-03-26,Europe,Home Decor,Ocean Freight,843.0,11,19.69,Delivered,9273.0,0.0837,776.15,5,0
ORD-140547,2025-08-25,Middle East,Home Decor,Land Transport,1548.48,6,405.39,Delivered,9290.88,0.1574,1462.38,12,0
ORD-140548,2025-09-03,Europe,Electronics,Land Transport,1248.9,9,171.61,Delivered,11240.1,0.2457,2761.69,10,0
ORD-140549,2025-09-23,Middle East,Fashion,Ocean Freight,1503.77,3,106.01,Delivered,4511.31,0.1843,831.43,3,0
ORD-140550,2025-09-06,North America,Automotive,Air Priority,249.69,9,387.47,Delivered,2247.21,0.1432,321.8,7,0
ORD-140551,2025-10-19,North America,Fashion,Land Transport,1700.63,2,435.68,Delivered,3401.26,0.0883,300.33,6,0
ORD-140552,2025-07-24,North America,Electronics,Land Transport,1897.6,7,264.0,Delivered,13283.2,0.2205,2928.95,3,0
ORD-140553,2025-08-16,Europe,Home Decor,Ocean Freight,803.37,11,490.69,In Transit,8837.07,0.1457,1287.56,6,0
ORD-140554,2025-08-28,Asia-Pacific,Automotive,Land Transport,1110.07,1,434.42,Delivered,1110.07,0.0568,63.05,7,0
ORD-140555,2025-03-14,Middle East,Electronics,Land Transport,157.43,6,176.19,Delivered,944.58,0.1214,114.67,14,0
ORD-140556,2025-06-08,North America,Fashion,Ocean Freight,1930.23,9,78.83,Cancelled,17372.07,0.1804,3133.92,10,0
ORD-140557,2025-07-31,Europe,Electronics,Air Priority,1383.71,3,246.19,Delivered,4151.13,0.1466,608.56,12,0
ORD-140558,2025-05-16,Middle East,Electronics,Ocean Freight,126.62,13,156.33,Delivered,1646.06,0.0564,92.84,13,0
ORD-140559,2025-10-10,North America,Automotive,Ocean Freight,685.67,3,186.79,Delivered,2057.01,0.2314,475.99,9,0
ORD-140560,2025-06-13,North America,Home Decor,Land Transport,861.47,8,493.04,Delivered,6891.76,0.1724,1188.14,9,0
ORD-140561,2025-05-17,North America,Home Decor,Land Transport,854.25,14,389.1,Delivered,11959.5,0.0894,1069.18,6,0
ORD-140562,2025-06-20,Europe,Healthcare,Land Transport,406.23,3,379.13,Delayed,1218.69,0.0979,119.31,12,2
ORD-140563,2025-06-01,Asia-Pacific,Healthcare,Ocean Freight,1733.87,6,72.97,In Transit,10403.22,0.1653,1719.65,12,0
ORD-140564,2025-06-14,North America,Home Decor,Ocean Freight,62.94,9,227.33,Delivered,566.46,0.1617,91.6,10,0
ORD-140565,2025-10-24,North America,Home Decor,Air Priority,51.14,4,361.26,Delayed,204.56,0.1774,36.29,4,7
ORD-140566,2025-04-14,Asia-Pacific,Electronics,Ocean Freight,1578.91,3,222.48,Delivered,4736.73,0.0596,282.31,3,0
ORD-140567,2025-08-10,Asia-Pacific,Healthcare,Air Priority,162.16,7,489.19,Delivered,1135.12,0.1083,122.93,4,0
ORD-140568,2025-10-09,Latin America,Healthcare,Air Priority,1883.7,10,344.38,Delivered,18837.0,0.2463,4639.55,12,0
ORD-140569,2025-05-09,North America,Automotive,Land Transport,1951.77,13,416.42,In Transit,25373.01,0.0636,1613.72,8,0
ORD-140570,2025-08-08,Middle East,Healthcare,Ocean Freight,358.85,14,58.9,In Transit,5023.9,0.2496,1253.97,3,0
ORD-140571,2025-06-22,Latin America,Home Decor,Ocean Freight,1921.72,9,254.97,Delivered,17295.48,0.1847,3194.48,11,0
ORD-140572,2025-12-14,Middle East,Electronics,Ocean Freight,1611.24,2,305.14,Delayed,3222.48,0.0976,314.51,10,5
ORD-140573,2025-04-06,Asia-Pacific,Healthcare,Air Priority,1259.38,11,17.58,Delivered,13853.18,0.2305,3193.16,10,0
ORD-140574,2025-02-21,Latin America,Automotive,Air Priority,69.04,6,162.29,Delivered,414.24,0.1193,49.42,4,0
ORD-140575,2025-04-04,Europe,Automotive,Air Priority,1633.25,6,15.83,Delivered,9799.5,0.1715,1680.61,3,0
ORD-140576,2025-03-05,Latin America,Automotive,Air Priority,836.75,11,283.32,Delivered,9204.25,0.0737,678.35,14,0
ORD-140577,2025-01-21,Latin America,Fashion,Ocean Freight,1603.14,6,292.41,Delivered,9618.84,0.194,1866.05,8,0
ORD-140578,2025-04-16,Asia-Pacific,Electronics,Air Priority,1933.94,2,199.66,Delivered,3867.88,0.1263,488.51,3,0
ORD-140579,2025-12-02,North America,Automotive,Land Transport,517.17,14,359.67,Delivered,7240.38,0.1109,802.96,7,0
ORD-140580,2025-07-19,Asia-Pacific,Home Decor,Ocean Freight,1405.5,4,259.16,Delivered,5622.0,0.2388,1342.53,4,0
ORD-140581,2025-11-28,Asia-Pacific,Home Decor,Ocean Freight,1202.66,11,213.61,Delivered,13229.26,0.2197,2906.47,8,0
ORD-140582,2025-12-18,Asia-Pacific,Home Decor,Air Priority,1769.59,7,370.8,In Transit,12387.13,0.1765,2186.33,9,0
ORD-140583,2025-10-08,Middle East,Healthcare,Air Priority,1068.77,7,76.53,Delivered,7481.39,0.1229,919.46,4,0
ORD-140584,2025-10-09,Europe,Home Decor,Ocean Freight,968.24,13,36.85,Delivered,12587.12,0.1397,1758.42,10,0
ORD-140585,2025-04-10,Middle East,Electronics,Land Transport,509.88,12,307.65,Delivered,6118.56,0.0552,337.74,11,0
ORD-140586,2025-12-03,Latin America,Home Decor,Ocean Freight,1173.34,10,10.44,In Transit,11733.4,0.1776,2083.85,8,0
ORD-140587,2025-01-27,Asia-Pacific,Healthcare,Land Transport,1795.75,2,449.7,Delivered,3591.5,0.2366,849.75,6,0
ORD-140588,2025-09-02,North America,Home Decor,Air Priority,1564.34,6,318.55,Delivered,9386.04,0.2456,2305.21,4,0
ORD-140589,2025-03-04,Asia-Pacific,Fashion,Land Transport,1028.35,9,258.99,Delivered,9255.15,0.2158,1997.26,14,0
ORD-140590,2025-12-08,Middle East,Electronics,Ocean Freight,1014.83,9,225.23,Delivered,9133.47,0.136,1242.15,4,0
ORD-140591,2025-02-07,Europe,Automotive,Land Transport,101.93,5,89.68,Delivered,509.65,0.154,78.49,4,0
ORD-140592,2025-10-29,Middle East,Home Decor,Air Priority,1544.92,14,360.84,Delivered,21628.88,0.1614,3490.9,13,0
ORD-140593,2025-05-07,Asia-Pacific,Healthcare,Air Priority,1713.41,13,52.74,In Transit,22274.33,0.2453,5463.89,5,0
ORD-140594,2025-03-12,Europe,Electronics,Air Priority,901.23,7,485.65,Delivered,6308.61,0.1748,1102.75,7,0
ORD-140595,2025-05-14,North America,Home Decor,Land Transport,1882.76,10,239.8,Delivered,18827.6,0.0738,1389.48,3,0
ORD-140596,2025-09-10,Middle East,Fashion,Air Priority,1171.71,11,28.24,Delivered,12888.81,0.0954,1229.59,12,0
ORD-140597,2025-01-13,Middle East,Automotive,Ocean Freight,498.55,11,452.62,Delivered,5484.05,0.1418,777.64,5,0
ORD-140598,2025-06-23,Latin America,Healthcare,Land Transport,793.12,1,349.34,Delivered,793.12,0.1449,114.92,9,0
ORD-140599,2025-03-31,Europe,Home Decor,Land Transport,1513.76,3,308.33,Delivered,4541.28,0.1465,665.3,10,0
ORD-140600,2025-10-16,Middle East,Home Decor,Land Transport,523.38,2,457.24,Delivered,1046.76,0.2078,217.52,3,0
ORD-140601,2025-07-26,Latin America,Fashion,Ocean Freight,1166.86,5,216.2,Delivered,5834.3,0.0594,346.56,3,0
ORD-140602,2025-03-03,North America,Healthcare,Air Priority,438.36,10,336.37,Delivered,4383.6,0.0675,295.89,3,0
ORD-140603,2025-11-15,Middle East,Electronics,Land Transport,1167.14,1,46.06,Delivered,1167.14,0.1929,225.14,8,0
ORD-140604,2025-11-08,Middle East,Healthcare,Land Transport,472.98,11,473.26,Delivered,5202.78,0.1673,870.43,10,0
ORD-140605,2025-02-08,Asia-Pacific,Automotive,Ocean Freight,847.82,4,280.1,Delivered,3391.28,0.1575,534.13,5,0
ORD-140606,2025-03-01,Middle East,Fashion,Air Priority,807.93,13,121.01,Delayed,10503.09,0.2297,2412.56,5,2
ORD-140607,2025-04-15,North America,Automotive,Land Transport,375.08,12,123.48,Delivered,4500.96,0.0828,372.68,13,0
ORD-140608,2025-08-27,Latin America,Home Decor,Ocean Freight,868.19,5,187.45,Delivered,4340.95,0.1602,695.42,13,0
ORD-140609,2025-05-07,Europe,Fashion,Ocean Freight,157.69,8,496.69,Delivered,1261.52,0.1903,240.07,8,0
ORD-140610,2025-03-24,North America,Healthcare,Ocean Freight,1975.93,12,237.56,Delivered,23711.16,0.0872,2067.61,3,0
ORD-140611,2025-08-08,Europe,Fashion,Land Transport,549.23,3,434.46,Delivered,1647.69,0.0963,158.67,4,0
ORD-140612,2025-04-15,North America,Electronics,Land Transport,1452.7,13,373.29,Delayed,18885.1,0.1017,1920.61,12,9
ORD-140613,2025-03-15,Latin America,Healthcare,Ocean Freight,1438.66,1,217.64,Delivered,1438.66,0.0727,104.59,9,0
ORD-140614,2025-05-15,Asia-Pacific,Healthcare,Air Priority,1396.87,6,242.81,Delivered,8381.22,0.2053,1720.66,3,0
ORD-140615,2025-03-03,Latin America,Automotive,Land Transport,1814.38,2,415.39,Delivered,3628.76,0.1978,717.77,14,0
ORD-140616,2025-01-01,Europe,Electronics,Ocean Freight,250.62,10,75.8,Delivered,2506.2,0.0519,130.07,14,0
ORD-140617,2025-03-20,Europe,Electronics,Land Transport,144.44,14,212.08,In Transit,2022.16,0.1064,215.16,3,0
ORD-140618,2025-03-06,Middle East,Electronics,Ocean Freight,133.52,6,130.59,Cancelled,801.12,0.0925,74.1,7,0
ORD-140619,2025-07-02,Asia-Pacific,Automotive,Ocean Freight,995.62,14,417.42,In Transit,13938.68,0.1709,2382.12,12,0
ORD-140620,2025-03-07,Latin America,Fashion,Land Transport,1833.13,8,80.89,Cancelled,14665.04,0.133,1950.45,3,0
ORD-140621,2025-11-19,Latin America,Home Decor,Land Transport,1147.82,11,394.21,Delivered,12626.02,0.1135,1433.05,11,0
ORD-140622,2025-12-22,Europe,Fashion,Air Priority,758.87,12,255.53,Delivered,9106.44,0.093,846.9,6,0
ORD-140623,2025-07-27,Asia-Pacific,Fashion,Ocean Freight,961.9,3,15.51,Delivered,2885.7,0.2398,691.99,6,0
ORD-140624,2025-02-23,Latin America,Healthcare,Ocean Freight,527.51,8,198.02,Delivered,4220.08,0.1001,422.43,4,0
ORD-140625,2025-08-09,Asia-Pacific,Fashion,Air Priority,1473.78,7,368.93,Delivered,10316.46,0.0644,664.38,14,0
ORD-140626,2025-08-24,Asia-Pacific,Healthcare,Land Transport,1564.35,5,271.62,Delivered,7821.75,0.1153,901.85,8,0
ORD-140627,2025-04-10,Latin America,Automotive,Air Priority,536.59,3,447.42,In Transit,1609.77,0.1582,254.67,13,0
ORD-140628,2025-04-13,Asia-Pacific,Home Decor,Ocean Freight,1578.13,9,290.26,Delivered,14203.17,0.2457,3489.72,13,0
ORD-140629,2025-07-01,North America,Electronics,Air Priority,513.75,4,410.91,Delivered,2055.0,0.0835,171.59,11,0
ORD-140630,2025-04-18,Europe,Fashion,Ocean Freight,795.03,12,293.43,Delivered,9540.36,0.0555,529.49,6,0
ORD-140631,2025-01-12,Asia-Pacific,Fashion,Land Transport,148.94,13,310.79,Delivered,1936.22,0.0557,107.85,8,0
ORD-140632,2025-12-09,Asia-Pacific,Healthcare,Ocean Freight,309.62,2,295.73,Delivered,619.24,0.1245,77.1,7,0
ORD-140633,2025-03-27,North America,Electronics,Air Priority,641.76,3,161.17,Delayed,1925.28,0.1151,221.6,5,2
ORD-140634,2025-10-15,Middle East,Electronics,Ocean Freight,1030.42,10,206.15,Delivered,10304.2,0.0506,521.39,9,0
ORD-140635,2025-11-23,Asia-Pacific,Fashion,Land Transport,1729.81,9,362.86,In Transit,15568.29,0.224,3487.3,13,0
ORD-140636,2025-08-02,Latin America,Automotive,Land Transport,1642.94,3,140.0,Delayed,4928.82,0.2168,1068.57,3,3
ORD-140637,2025-02-13,Middle East,Home Decor,Land Transport,1494.5,5,17.54,In Transit,7472.5,0.108,807.03,6,0
ORD-140638,2025-11-18,Middle East,Electronics,Air Priority,662.98,10,469.52,Delivered,6629.8,0.1425,944.75,3,0
ORD-140639,2025-03-19,North America,Automotive,Ocean Freight,1511.88,1,494.37,In Transit,1511.88,0.1702,257.32,7,0
ORD-140640,2025-02-24,Latin America,Fashion,Air Priority,1341.25,12,349.18,In Transit,16095.0,0.0538,865.91,12,0
ORD-140641,2025-09-29,Middle East,Electronics,Land Transport,843.12,10,349.6,Delivered,8431.2,0.2469,2081.66,11,0
ORD-140642,2025-12-10,Asia-Pacific,Electronics,Air Priority,1556.07,5,56.44,Delivered,7780.35,0.0546,424.81,3,0
ORD-140643,2025-03-12,North America,Automotive,Air Priority,1320.83,13,237.43,Delayed,17170.79,0.1898,3259.02,9,6
ORD-140644,2025-03-09,North America,Electronics,Land Transport,875.66,3,229.16,Delivered,2626.98,0.2012,528.55,5,0
ORD-140645,2025-06-29,North America,Automotive,Air Priority,765.28,6,264.7,Delivered,4591.68,0.2437,1118.99,3,0
ORD-140646,2025-06-23,Europe,Automotive,Ocean Freight,1560.61,14,246.85,Cancelled,21848.54,0.077,1682.34,7,0
ORD-140647,2025-06-18,Middle East,Automotive,Land Transport,112.96,8,328.95,Delivered,903.68,0.16,144.59,11,0
ORD-140648,2025-09-18,Latin America,Fashion,Air Priority,342.34,11,111.84,Delivered,3765.74,0.0966,363.77,10,0
ORD-140649,2025-05-05,Latin America,Fashion,Air Priority,213.54,8,370.39,Delivered,1708.32,0.1173,200.39,5,0
ORD-140650,2025-05-11,Europe,Home Decor,Ocean Freight,1858.22,13,36.26,Delivered,24156.86,0.1006,2430.18,3,0
ORD-140651,2025-08-22,Asia-Pacific,Fashion,Land Transport,315.05,7,156.88,Delivered,2205.35,0.1089,240.16,6,0
ORD-140652,2025-06-03,Middle East,Automotive,Ocean Freight,1152.9,3,464.13,Delivered,3458.7,0.1542,533.33,5,0
ORD-140653,2025-11-26,North America,Electronics,Ocean Freight,1682.51,12,294.14,Delivered,20190.12,0.1045,2109.87,4,0
ORD-140654,2025-05-05,Europe,Home Decor,Ocean Freight,1216.26,2,481.7,Delivered,2432.52,0.238,578.94,10,0
ORD-140655,2025-12-20,Europe,Home Decor,Air Priority,474.03,5,368.42,Delivered,2370.15,0.1253,296.98,5,0
ORD-140656,2025-04-10,Middle East,Electronics,Ocean Freight,825.5,4,394.85,Delivered,3302.0,0.1418,468.22,8,0
ORD-140657,2025-02-22,Latin America,Fashion,Land Transport,1714.9,3,35.72,Delivered,5144.7,0.0567,291.7,4,0
ORD-140658,2025-11-28,Middle East,Home Decor,Land Transport,1686.0,1,309.25,Delivered,1686.0,0.1854,312.58,11,0
ORD-140659,2025-05-08,Latin America,Electronics,Air Priority,1691.28,12,407.92,In Transit,20295.36,0.0852,1729.16,3,0
ORD-140660,2025-01-14,Middle East,Fashion,Air Priority,1098.32,4,66.36,Delivered,4393.28,0.2229,979.26,3,0
ORD-140661,2025-01-05,Latin America,Automotive,Land Transport,983.49,4,205.65,Delivered,3933.96,0.1554,611.34,10,0
ORD-140662,2025-09-07,Europe,Healthcare,Air Priority,833.74,3,225.72,Delivered,2501.22,0.0789,197.35,14,0
ORD-140663,2025-01-27,Latin America,Automotive,Ocean Freight,355.02,11,439.68,Cancelled,3905.22,0.0864,337.41,4,0
ORD-140664,2025-05-05,Middle East,Home Decor,Land Transport,251.42,4,412.14,Delivered,1005.68,0.1162,116.86,7,0
ORD-140665,2025-01-29,Asia-Pacific,Fashion,Air Priority,472.61,12,177.44,Delivered,5671.32,0.2383,1351.48,8,0
ORD-140666,2025-01-03,Middle East,Healthcare,Air Priority,418.45,2,129.47,Delivered,836.9,0.1432,119.84,7,0
ORD-140667,2025-08-16,Europe,Fashion,Air Priority,1792.23,7,334.76,Delayed,12545.61,0.2129,2670.96,14,9
ORD-140668,2025-05-17,Latin America,Home Decor,Land Transport,1488.71,4,105.21,Cancelled,5954.84,0.1696,1009.94,14,0
ORD-140669,2025-09-14,Latin America,Healthcare,Ocean Freight,667.52,11,351.36,Delivered,7342.72,0.1504,1104.35,6,0
ORD-140670,2025-08-28,Latin America,Automotive,Ocean Freight,998.28,10,34.35,In Transit,9982.8,0.1178,1175.97,8,0
ORD-140671,2025-10-06,Europe,Home Decor,Air Priority,1506.27,5,45.15,Delivered,7531.35,0.1868,1406.86,8,0
ORD-140672,2025-11-19,Middle East,Home Decor,Air Priority,1743.88,5,137.5,Delayed,8719.4,0.1094,953.9,6,8
